chain,draw,phase,pc1,pc2,epsilon_0,epsilon_1
31,389,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,392,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,395,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,398,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,401,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,405,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,408,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,411,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,414,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,417,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,421,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,424,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,427,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,430,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,433,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,437,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,440,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,443,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,446,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,449,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,453,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,456,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,459,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,462,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,465,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,469,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,472,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,475,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,478,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,481,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,485,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,488,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,491,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,494,late,-0.93762112,1.65817750,-0.93762112,1.65817750
31,497,late,-0.93762112,1.65817750,-0.93762112,1.65817750
32,1,early,0.31675988,0.55760378,0.31675988,0.55760378
32,4,early,0.30643448,0.53977764,0.30643448,0.53977764
32,7,early,0.27940795,0.41395336,0.27940795,0.41395336
32,10,early,0.26636103,0.35924083,0.26636103,0.35924083
32,13,early,0.25593433,0.30769745,0.25593433,0.30769745
32,17,early,0.25740302,0.39603817,0.25740302,0.39603817
32,20,early,0.25354555,0.44810951,0.25354555,0.44810951
32,23,early,0.29917857,0.42818874,0.29917857,0.42818874
32,26,early,0.35185021,0.38372496,0.35185021,0.38372496
32,29,early,0.34967560,0.49220133,0.34967560,0.49220133
32,33,early,0.40929553,0.58332688,0.40929553,0.58332688
32,36,early,0.29981461,0.62100989,0.29981461,0.62100989
32,39,early,0.33834153,0.57257789,0.33834153,0.57257789
32,42,early,0.38039595,0.58314192,0.38039595,0.58314192
32,45,early,0.36503488,0.69909364,0.36503488,0.69909364
32,49,early,0.35613650,0.66982228,0.35613650,0.66982228
32,52,early,0.32289520,0.58596987,0.32289520,0.58596987
32,55,early,0.27889457,0.52859342,0.27889457,0.52859342
32,58,early,0.38902292,0.53502804,0.38902292,0.53502804
32,61,early,0.44230697,0.49309665,0.44230697,0.49309665
32,65,early,0.38090271,0.55701470,0.38090271,0.55701470
32,68,early,0.40507153,0.53221279,0.40507153,0.53221279
32,71,early,0.42345825,0.56852007,0.42345825,0.56852007
32,74,early,0.32675996,0.55531967,0.32675996,0.55531967
32,77,early,0.32617831,0.65182173,0.32617831,0.65182173
32,81,early,0.34101868,0.61744100,0.34101868,0.61744100
32,84,early,0.27452675,0.67918307,0.27452675,0.67918307
32,87,early,0.34162173,0.72283769,0.34162173,0.72283769
32,90,early,0.36256981,0.64031446,0.36256981,0.64031446
32,93,early,0.37184218,0.62465948,0.37184218,0.62465948
32,97,early,0.38443920,0.66786557,0.38443920,0.66786557
32,100,early,0.34740695,0.66845572,0.34740695,0.66845572
32,103,early,0.36293280,0.78929102,0.36293280,0.78929102
32,106,early,0.45185310,0.73657197,0.45185310,0.73657197
32,109,early,0.46538013,0.67945558,0.46538013,0.67945558
32,113,early,0.53100872,0.74073100,0.53100872,0.74073100
32,116,early,0.54183930,0.69185942,0.54183930,0.69185942
32,119,early,0.46853223,0.69140649,0.46853223,0.69140649
32,122,early,0.44547197,0.70547509,0.44547197,0.70547509
32,125,early,0.47759494,0.73109990,0.47759494,0.73109990
32,129,early,0.41110012,0.73897284,0.41110012,0.73897284
32,132,early,0.39435214,0.74374926,0.39435214,0.74374926
32,135,early,0.43882981,0.74338239,0.43882981,0.74338239
32,138,early,0.45325842,0.78068352,0.45325842,0.78068352
32,141,early,0.40537378,0.72518539,0.40537378,0.72518539
32,145,early,0.31446391,0.66019857,0.31446391,0.66019857
32,148,early,0.29991251,0.61262882,0.29991251,0.61262882
32,151,early,0.33727083,0.49836046,0.33727083,0.49836046
32,154,early,0.28508025,0.56081802,0.28508025,0.56081802
32,157,early,0.26858357,0.58899599,0.26858357,0.58899599
32,161,early,0.28646529,0.50580508,0.28646529,0.50580508
32,164,early,0.29792625,0.63803029,0.29792625,0.63803029
32,167,early,0.27075917,0.56308800,0.27075917,0.56308800
32,170,early,0.28002357,0.51962519,0.28002357,0.51962519
32,173,early,0.31926456,0.49115208,0.31926456,0.49115208
32,177,early,0.34924519,0.55544966,0.34924519,0.55544966
32,180,early,0.34740487,0.59062999,0.34740487,0.59062999
32,183,early,0.34846419,0.54596615,0.34846419,0.54596615
32,186,early,0.34732515,0.61774015,0.34732515,0.61774015
32,189,early,0.33510533,0.53053468,0.33510533,0.53053468
32,193,early,0.30178595,0.49506083,0.30178595,0.49506083
32,196,early,0.29537871,0.41171271,0.29537871,0.41171271
32,199,early,0.31050006,0.33866435,0.31050006,0.33866435
32,202,early,0.27789274,0.39886549,0.27789274,0.39886549
32,205,early,0.35155895,0.32072729,0.35155895,0.32072729
32,209,early,0.24151984,0.30776680,0.24151984,0.30776680
32,212,early,0.31828961,0.22756226,0.31828961,0.22756226
32,215,early,0.30183655,0.18177885,0.30183655,0.18177885
32,218,early,0.15353277,0.23072463,0.15353277,0.23072463
32,221,early,0.09748677,0.15245426,0.09748677,0.15245426
32,225,early,0.11911421,0.08627674,0.11911421,0.08627674
32,228,early,0.12471242,0.25560620,0.12471242,0.25560620
32,231,early,0.12550732,0.33253896,0.12550732,0.33253896
32,234,early,0.17128158,0.41297370,0.17128158,0.41297370
32,237,early,0.12937450,0.45225236,0.12937450,0.45225236
32,241,early,0.22558211,0.51303536,0.22558211,0.51303536
32,244,early,0.25046039,0.47351772,0.25046039,0.47351772
32,247,early,0.27207673,0.55150926,0.27207673,0.55150926
32,250,late,0.28097606,0.55145270,0.28097606,0.55145270
32,253,late,0.23319136,0.54316068,0.23319136,0.54316068
32,257,late,0.27119982,0.50208515,0.27119982,0.50208515
32,260,late,0.24766274,0.46317136,0.24766274,0.46317136
32,263,late,0.32523003,0.48389205,0.32523003,0.48389205
32,266,late,0.35614711,0.43953216,0.35614711,0.43953216
32,269,late,0.29405397,0.54501075,0.29405397,0.54501075
32,273,late,0.34303075,0.59389406,0.34303075,0.59389406
32,276,late,0.32574630,0.66932881,0.32574630,0.66932881
32,279,late,0.30520326,0.69803703,0.30520326,0.69803703
32,282,late,0.34146005,0.63350886,0.34146005,0.63350886
32,285,late,0.27714276,0.59266663,0.27714276,0.59266663
32,289,late,0.33075064,0.62548429,0.33075064,0.62548429
32,292,late,0.27284607,0.57346803,0.27284607,0.57346803
32,295,late,0.24056941,0.48773369,0.24056941,0.48773369
32,298,late,0.31458995,0.48296639,0.31458995,0.48296639
32,301,late,0.30219296,0.45278946,0.30219296,0.45278946
32,305,late,0.23932293,0.46091574,0.23932293,0.46091574
32,308,late,0.16804878,0.53938287,0.16804878,0.53938287
32,311,late,0.06991687,0.51821178,0.06991687,0.51821178
32,314,late,0.03971520,0.44788608,0.03971520,0.44788608
32,317,late,-0.05355252,0.35469121,-0.05355252,0.35469121
32,321,late,-0.01465258,0.28557041,-0.01465258,0.28557041
32,324,late,-0.06387251,0.33184868,-0.06387251,0.33184868
32,327,late,-0.11848418,0.25763303,-0.11848418,0.25763303
32,330,late,-0.04175789,0.25070524,-0.04175789,0.25070524
32,333,late,-0.06926513,0.28108498,-0.06926513,0.28108498
32,337,late,-0.16130675,0.37792742,-0.16130675,0.37792742
32,340,late,-0.07494172,0.40777069,-0.07494172,0.40777069
32,343,late,-0.08327532,0.44674313,-0.08327532,0.44674313
32,346,late,-0.06827121,0.37175086,-0.06827121,0.37175086
32,349,late,0.03750060,0.32207742,0.03750060,0.32207742
32,353,late,0.03848420,0.26688021,0.03848420,0.26688021
32,356,late,0.05568463,0.34151593,0.05568463,0.34151593
32,359,late,0.03757136,0.42404133,0.03757136,0.42404133
32,362,late,0.04331654,0.44902876,0.04331654,0.44902876
32,365,late,0.02775747,0.45213637,0.02775747,0.45213637
32,369,late,0.04630782,0.46698684,0.04630782,0.46698684
32,372,late,0.02979531,0.47861505,0.02979531,0.47861505
32,375,late,0.11719205,0.40891764,0.11719205,0.40891764
32,378,late,0.13931030,0.45223925,0.13931030,0.45223925
32,381,late,0.08991442,0.39246732,0.08991442,0.39246732
32,385,late,0.12636499,0.38371226,0.12636499,0.38371226
32,388,late,0.07300165,0.34771118,0.07300165,0.34771118
32,391,late,0.09322962,0.33041841,0.09322962,0.33041841
32,394,late,0.04696444,0.26203904,0.04696444,0.26203904
32,397,late,0.00025713,0.25271231,0.00025713,0.25271231
32,401,late,-0.01085132,0.28027007,-0.01085132,0.28027007
32,404,late,0.02578528,0.23255871,0.02578528,0.23255871
32,407,late,0.04309158,0.13867575,0.04309158,0.13867575
32,410,late,-0.02013846,0.19513826,-0.02013846,0.19513826
32,413,late,-0.05176640,0.20026201,-0.05176640,0.20026201
32,417,late,-0.09338692,0.25904429,-0.09338692,0.25904429
32,420,late,-0.07774031,0.20499320,-0.07774031,0.20499320
32,423,late,-0.02861188,0.16747540,-0.02861188,0.16747540
32,426,late,0.02863893,0.16038044,0.02863893,0.16038044
32,429,late,0.02964064,0.27260035,0.02964064,0.27260035
32,433,late,0.09671904,0.23407863,0.09671904,0.23407863
32,436,late,0.02835855,0.24744570,0.02835855,0.24744570
32,439,late,-0.00617974,0.22113195,-0.00617974,0.22113195
32,442,late,-0.00529418,0.25025511,-0.00529418,0.25025511
32,445,late,0.09232490,0.28686213,0.09232490,0.28686213
32,449,late,0.08685365,0.25587180,0.08685365,0.25587180
32,452,late,0.06356138,0.27074629,0.06356138,0.27074629
32,455,late,-0.00396766,0.25163954,-0.00396766,0.25163954
32,458,late,0.08780937,0.23488367,0.08780937,0.23488367
32,461,late,0.18940684,0.23495251,0.18940684,0.23495251
32,465,late,0.22166698,0.17094436,0.22166698,0.17094436
32,468,late,0.23695187,0.12832427,0.23695187,0.12832427
32,471,late,0.25106722,0.05530222,0.25106722,0.05530222
32,474,late,0.23847757,0.08241437,0.23847757,0.08241437
32,477,late,0.27131492,0.12774913,0.27131492,0.12774913
32,481,late,0.24777818,0.02946047,0.24777818,0.02946047
32,484,late,0.28600895,0.01915544,0.28600895,0.01915544
32,487,late,0.24819931,-0.01597171,0.24819931,-0.01597171
32,490,late,0.14772327,-0.01650445,0.14772327,-0.01650445
32,493,late,0.07308578,0.03039756,0.07308578,0.03039756
32,497,late,-0.02723404,0.11810825,-0.02723404,0.11810825
33,0,early,0.21675493,0.48043299,0.21675493,0.48043299
33,3,early,0.26609880,0.48140299,0.26609880,0.48140299
33,6,early,0.24033514,0.53985953,0.24033514,0.53985953
33,9,early,0.22889173,0.53397655,0.22889173,0.53397655
33,13,early,0.29035798,0.51808834,0.29035798,0.51808834
33,16,early,0.30878755,0.53260535,0.30878755,0.53260535
33,19,early,0.31752348,0.47099090,0.31752348,0.47099090
33,22,early,0.28824523,0.52656323,0.28824523,0.52656323
33,25,early,0.22630903,0.57422054,0.22630903,0.57422054
33,29,early,0.28613910,0.59205133,0.28613910,0.59205133
33,32,early,0.38025686,0.51261508,0.38025686,0.51261508
33,35,early,0.39702302,0.59684181,0.39702302,0.59684181
33,38,early,0.39371532,0.65700340,0.39371532,0.65700340
33,41,early,0.38258380,0.55327022,0.38258380,0.55327022
33,45,early,0.36553165,0.59019566,0.36553165,0.59019566
33,48,early,0.34596014,0.62190789,0.34596014,0.62190789
33,51,early,0.36164820,0.59875667,0.36164820,0.59875667
33,54,early,0.33987075,0.61626345,0.33987075,0.61626345
33,57,early,0.31578371,0.57041150,0.31578371,0.57041150
33,61,early,0.32569176,0.67251259,0.32569176,0.67251259
33,64,early,0.30080289,0.68839276,0.30080289,0.68839276
33,67,early,0.43240726,0.77317327,0.43240726,0.77317327
33,70,early,0.39256242,0.77694005,0.39256242,0.77694005
33,73,early,0.46961510,0.78654563,0.46961510,0.78654563
33,77,early,0.39567319,0.77112192,0.39567319,0.77112192
33,80,early,0.36307833,0.73288268,0.36307833,0.73288268
33,83,early,0.41067046,0.71063000,0.41067046,0.71063000
33,86,early,0.47646615,0.70153129,0.47646615,0.70153129
33,89,early,0.52682722,0.71087736,0.52682722,0.71087736
33,93,early,0.42926800,0.70117778,0.42926800,0.70117778
33,96,early,0.49427438,0.69162589,0.49427438,0.69162589
33,99,early,0.52914327,0.71419007,0.52914327,0.71419007
33,102,early,0.57893080,0.70741761,0.57893080,0.70741761
33,105,early,0.59161764,0.69406140,0.59161764,0.69406140
33,109,early,0.43114480,0.83623624,0.43114480,0.83623624
33,112,early,0.39622119,0.84403193,0.39622119,0.84403193
33,115,early,0.39871541,0.82232964,0.39871541,0.82232964
33,118,early,0.46685493,0.82126486,0.46685493,0.82126486
33,121,early,0.53205377,0.80409974,0.53205377,0.80409974
33,125,early,0.53171664,0.87416756,0.53171664,0.87416756
33,128,early,0.44813141,0.86982548,0.44813141,0.86982548
33,131,early,0.46218833,0.82533079,0.46218833,0.82533079
33,134,early,0.43750542,0.85529774,0.43750542,0.85529774
33,137,early,0.48219699,0.89785749,0.48219699,0.89785749
33,141,early,0.42463180,0.82374853,0.42463180,0.82374853
33,144,early,0.48950315,0.93511641,0.48950315,0.93511641
33,147,early,0.49571899,0.87121177,0.49571899,0.87121177
33,150,early,0.52580655,0.93415290,0.52580655,0.93415290
33,153,early,0.57057405,0.99234325,0.57057405,0.99234325
33,157,early,0.54683608,0.93204170,0.54683608,0.93204170
33,160,early,0.62963963,0.99889529,0.62963963,0.99889529
33,163,early,0.59209901,1.00557828,0.59209901,1.00557828
33,166,early,0.59933197,0.92604339,0.59933197,0.92604339
33,169,early,0.60854805,1.06592512,0.60854805,1.06592512
33,173,early,0.54369730,1.00629985,0.54369730,1.00629985
33,176,early,0.52966857,1.02333808,0.52966857,1.02333808
33,179,early,0.42993638,0.99514604,0.42993638,0.99514604
33,182,early,0.53989774,0.93852901,0.53989774,0.93852901
33,185,early,0.54191720,0.92229551,0.54191720,0.92229551
33,189,early,0.56881428,0.85360599,0.56881428,0.85360599
33,192,early,0.51789784,0.89631760,0.51789784,0.89631760
33,195,early,0.50047451,0.91098827,0.50047451,0.91098827
33,198,early,0.49251059,0.95627236,0.49251059,0.95627236
33,201,early,0.46810395,0.93765259,0.46810395,0.93765259
33,205,early,0.42675343,0.87621677,0.42675343,0.87621677
33,208,early,0.46178427,0.83482176,0.46178427,0.83482176
33,211,early,0.41921169,0.84603328,0.41921169,0.84603328
33,214,early,0.48741505,0.90943241,0.48741505,0.90943241
33,217,early,0.53607512,0.89374912,0.53607512,0.89374912
33,221,early,0.54471898,0.92275113,0.54471898,0.92275113
33,224,early,0.51297325,0.94697696,0.51297325,0.94697696
33,227,early,0.51449239,1.00485682,0.51449239,1.00485682
33,230,early,0.55129123,0.97148794,0.55129123,0.97148794
33,233,early,0.61818403,1.00730526,0.61818403,1.00730526
33,237,early,0.59242058,0.95603508,0.59242058,0.95603508
33,240,early,0.56700230,1.04786205,0.56700230,1.04786205
33,243,early,0.57640070,1.05205762,0.57640070,1.05205762
33,246,early,0.59595221,1.01934505,0.59595221,1.01934505
33,249,early,0.55743980,1.01383376,0.55743980,1.01383376
33,253,late,0.56990796,1.02064943,0.56990796,1.02064943
33,256,late,0.62244070,1.01354563,0.62244070,1.01354563
33,259,late,0.62851447,1.02668917,0.62851447,1.02668917
33,262,late,0.69277698,1.07486749,0.69277698,1.07486749
33,265,late,0.68962020,1.13586330,0.68962020,1.13586330
33,269,late,0.61734676,1.16472185,0.61734676,1.16472185
33,272,late,0.64736980,1.17647958,0.64736980,1.17647958
33,275,late,0.68896198,1.18428051,0.68896198,1.18428051
33,278,late,0.65344423,1.20639288,0.65344423,1.20639288
33,281,late,0.63071251,1.15107298,0.63071251,1.15107298
33,285,late,0.60477668,1.06385612,0.60477668,1.06385612
33,288,late,0.57739854,1.06482184,0.57739854,1.06482184
33,291,late,0.68792546,1.13907421,0.68792546,1.13907421
33,294,late,0.69365901,1.19335222,0.69365901,1.19335222
33,297,late,0.72616285,1.23308349,0.72616285,1.23308349
33,301,late,0.75311518,1.23805666,0.75311518,1.23805666
33,304,late,0.66432709,1.18733335,0.66432709,1.18733335
33,307,late,0.62362212,1.23448849,0.62362212,1.23448849
33,310,late,0.70983869,1.19064367,0.70983869,1.19064367
33,313,late,0.69280064,1.21452594,0.69280064,1.21452594
33,317,late,0.68949974,1.19083774,0.68949974,1.19083774
33,320,late,0.65980744,1.15259337,0.65980744,1.15259337
33,323,late,0.62235135,1.10820830,0.62235135,1.10820830
33,326,late,0.59746504,1.09539139,0.59746504,1.09539139
33,329,late,0.66933537,1.18861997,0.66933537,1.18861997
33,333,late,0.68307328,1.22194147,0.68307328,1.22194147
33,336,late,0.67234373,1.28338385,0.67234373,1.28338385
33,339,late,0.71209306,1.21063089,0.71209306,1.21063089
33,342,late,0.73446774,1.26432204,0.73446774,1.26432204
33,345,late,0.79805732,1.28853154,0.79805732,1.28853154
33,349,late,0.75669247,1.24736774,0.75669247,1.24736774
33,352,late,0.70048380,1.19697618,0.70048380,1.19697618
33,355,late,0.60450405,1.17359698,0.60450405,1.17359698
33,358,late,0.60943794,1.18497849,0.60943794,1.18497849
33,361,late,0.67560691,1.17253900,0.67560691,1.17253900
33,365,late,0.58371603,1.15276611,0.58371603,1.15276611
33,368,late,0.61789405,1.16481161,0.61789405,1.16481161
33,371,late,0.65336084,1.13573468,0.65336084,1.13573468
33,374,late,0.62422961,1.17919087,0.62422961,1.17919087
33,377,late,0.60593110,1.11653197,0.60593110,1.11653197
33,381,late,0.72038376,1.19997656,0.72038376,1.19997656
33,384,late,0.65204787,1.18204892,0.65204787,1.18204892
33,387,late,0.70777297,1.18280232,0.70777297,1.18280232
33,390,late,0.66534090,1.15257728,0.66534090,1.15257728
33,393,late,0.72840917,1.17295814,0.72840917,1.17295814
33,397,late,0.62886620,1.11566377,0.62886620,1.11566377
33,400,late,0.62528366,1.11213863,0.62528366,1.11213863
33,403,late,0.61145461,1.12797952,0.61145461,1.12797952
33,406,late,0.63792211,1.15105021,0.63792211,1.15105021
33,409,late,0.59236091,1.08963585,0.59236091,1.08963585
33,413,late,0.51415712,1.08188820,0.51415712,1.08188820
33,416,late,0.64088511,1.05301523,0.64088511,1.05301523
33,419,late,0.57613361,1.01079226,0.57613361,1.01079226
33,422,late,0.60348761,1.12497449,0.60348761,1.12497449
33,425,late,0.69556081,1.19611239,0.69556081,1.19611239
33,429,late,0.71133429,1.17175984,0.71133429,1.17175984
33,432,late,0.69979453,1.18591404,0.69979453,1.18591404
33,435,late,0.64646995,1.10663784,0.64646995,1.10663784
33,438,late,0.59442747,1.01786959,0.59442747,1.01786959
33,441,late,0.61871701,0.95702928,0.61871701,0.95702928
33,445,late,0.63374120,1.05301976,0.63374120,1.05301976
33,448,late,0.69314826,1.07589984,0.69314826,1.07589984
33,451,late,0.64925432,1.10399604,0.64925432,1.10399604
33,454,late,0.61378360,1.12718487,0.61378360,1.12718487
33,457,late,0.63419926,1.17306054,0.63419926,1.17306054
33,461,late,0.60752767,1.15166700,0.60752767,1.15166700
33,464,late,0.58471161,1.14908421,0.58471161,1.14908421
33,467,late,0.61502153,1.03031456,0.61502153,1.03031456
33,470,late,0.61140686,0.97389513,0.61140686,0.97389513
33,473,late,0.60956973,0.94285947,0.60956973,0.94285947
33,477,late,0.54714108,0.92801470,0.54714108,0.92801470
33,480,late,0.53317076,0.97720653,0.53317076,0.97720653
